Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
01/05/2022,12,2,N,LZ_SOUTH,LZ,22.72
01/05/2022,12,3,N,LZ_SOUTH,LZ,22.64
01/05/2022,12,4,N,LZ_SOUTH,LZ,22.83
01/05/2022,13,1,N,LZ_SOUTH,LZ,23.24
01/05/2022,13,2,N,LZ_SOUTH,LZ,24.36
01/05/2022,13,3,N,LZ_SOUTH,LZ,25.08
01/05/2022,13,4,N,LZ_SOUTH,LZ,25.75
01/05/2022,14,1,N,LZ_SOUTH,LZ,25.21
01/05/2022,14,2,N,LZ_SOUTH,LZ,25.62
01/05/2022,14,3,N,LZ_SOUTH,LZ,25.42
01/05/2022,14,4,N,LZ_SOUTH,LZ,24.23
01/05/2022,15,1,N,LZ_SOUTH,LZ,23.85
01/05/2022,15,2,N,LZ_SOUTH,LZ,23.47
01/05/2022,15,3,N,LZ_SOUTH,LZ,23.46
01/05/2022,15,4,N,LZ_SOUTH,LZ,23.42
01/05/2022,16,1,N,LZ_SOUTH,LZ,23.28
01/05/2022,16,2,N,LZ_SOUTH,LZ,23.08
01/05/2022,16,3,N,LZ_SOUTH,LZ,22.77
01/05/2022,16,4,N,LZ_SOUTH,LZ,22.73
01/05/2022,17,1,N,LZ_SOUTH,LZ,22.55
01/05/2022,17,2,N,LZ_SOUTH,LZ,22.58
01/05/2022,17,3,N,LZ_SOUTH,LZ,22.85
01/05/2022,17,4,N,LZ_SOUTH,LZ,23.8
01/05/2022,18,1,N,LZ_SOUTH,LZ,24.26
01/05/2022,18,2,N,LZ_SOUTH,LZ,30.37
01/05/2022,18,3,N,LZ_SOUTH,LZ,37.3
01/05/2022,18,4,N,LZ_SOUTH,LZ,37.84
01/05/2022,19,1,N,LZ_SOUTH,LZ,35.08
01/05/2022,19,2,N,LZ_SOUTH,LZ,34.57
01/05/2022,19,3,N,LZ_SOUTH,LZ,30.69
01/05/2022,19,4,N,LZ_SOUTH,LZ,30.7
01/05/2022,20,1,N,LZ_SOUTH,LZ,30.97
01/05/2022,20,2,N,LZ_SOUTH,LZ,29.09
01/05/2022,20,3,N,LZ_SOUTH,LZ,29.2
01/05/2022,20,4,N,LZ_SOUTH,LZ,28.53
01/05/2022,21,1,N,LZ_SOUTH,LZ,25.19
01/05/2022,21,2,N,LZ_SOUTH,LZ,25.01
01/05/2022,21,3,N,LZ_SOUTH,LZ,24.3
01/05/2022,21,4,N,LZ_SOUTH,LZ,23.83
01/05/2022,22,1,N,LZ_SOUTH,LZ,23.25
01/05/2022,22,2,N,LZ_SOUTH,LZ,23.21
01/05/2022,22,3,N,LZ_SOUTH,LZ,22.66
01/05/2022,22,4,N,LZ_SOUTH,LZ,22.32
01/05/2022,23,1,N,LZ_SOUTH,LZ,22.4
01/05/2022,23,2,N,LZ_SOUTH,LZ,22.63
01/05/2022,23,3,N,LZ_SOUTH,LZ,22.22
01/05/2022,23,4,N,LZ_SOUTH,LZ,20.32
01/05/2022,24,1,N,LZ_SOUTH,LZ,19.56
01/05/2022,24,2,N,LZ_SOUTH,LZ,19.07
01/05/2022,24,3,N,LZ_SOUTH,LZ,18.78
01/05/2022,24,4,N,LZ_SOUTH,LZ,18.67
01/06/2022,1,1,N,LZ_SOUTH,LZ,21.12
01/06/2022,1,2,N,LZ_SOUTH,LZ,22.21
01/06/2022,1,3,N,LZ_SOUTH,LZ,21.88
01/06/2022,1,4,N,LZ_SOUTH,LZ,20.8
01/06/2022,2,1,N,LZ_SOUTH,LZ,21.06
01/06/2022,2,2,N,LZ_SOUTH,LZ,21.0
01/06/2022,2,3,N,LZ_SOUTH,LZ,17.98
01/06/2022,2,4,N,LZ_SOUTH,LZ,11.9
01/06/2022,3,1,N,LZ_SOUTH,LZ,12.29
01/06/2022,3,2,N,LZ_SOUTH,LZ,12.59
01/06/2022,3,3,N,LZ_SOUTH,LZ,13.35
01/06/2022,3,4,N,LZ_SOUTH,LZ,13.64
01/06/2022,4,1,N,LZ_SOUTH,LZ,19.87
01/06/2022,4,2,N,LZ_SOUTH,LZ,22.36
01/06/2022,4,3,N,LZ_SOUTH,LZ,22.28
01/06/2022,4,4,N,LZ_SOUTH,LZ,22.18
01/06/2022,5,1,N,LZ_SOUTH,LZ,22.28
01/06/2022,5,2,N,LZ_SOUTH,LZ,21.67
01/06/2022,5,3,N,LZ_SOUTH,LZ,20.25
01/06/2022,5,4,N,LZ_SOUTH,LZ,7.28
01/06/2022,6,1,N,LZ_SOUTH,LZ,19.09
01/06/2022,6,2,N,LZ_SOUTH,LZ,20.33
01/06/2022,6,3,N,LZ_SOUTH,LZ,21.25
01/06/2022,6,4,N,LZ_SOUTH,LZ,21.23
01/06/2022,7,1,N,LZ_SOUTH,LZ,22.32
01/06/2022,7,2,N,LZ_SOUTH,LZ,22.58
01/06/2022,7,3,N,LZ_SOUTH,LZ,22.5
01/06/2022,7,4,N,LZ_SOUTH,LZ,21.76
01/06/2022,8,1,N,LZ_SOUTH,LZ,24.0
01/06/2022,8,2,N,LZ_SOUTH,LZ,23.65
01/06/2022,8,3,N,LZ_SOUTH,LZ,22.85
01/06/2022,8,4,N,LZ_SOUTH,LZ,22.58
01/06/2022,9,1,N,LZ_SOUTH,LZ,21.97
01/06/2022,9,2,N,LZ_SOUTH,LZ,21.96
01/06/2022,9,3,N,LZ_SOUTH,LZ,21.92
01/06/2022,9,4,N,LZ_SOUTH,LZ,21.94
01/06/2022,10,1,N,LZ_SOUTH,LZ,22.18
01/06/2022,10,2,N,LZ_SOUTH,LZ,22.03
01/06/2022,10,3,N,LZ_SOUTH,LZ,21.76
01/06/2022,10,4,N,LZ_SOUTH,LZ,21.69
01/06/2022,11,1,N,LZ_SOUTH,LZ,21.6
01/06/2022,11,2,N,LZ_SOUTH,LZ,21.68
01/06/2022,11,3,N,LZ_SOUTH,LZ,21.81
01/06/2022,11,4,N,LZ_SOUTH,LZ,21.85
01/06/2022,12,1,N,LZ_SOUTH,LZ,21.74
01/06/2022,12,2,N,LZ_SOUTH,LZ,22.0
01/06/2022,12,3,N,LZ_SOUTH,LZ,22.28
01/06/2022,12,4,N,LZ_SOUTH,LZ,23.3
01/06/2022,13,1,N,LZ_SOUTH,LZ,23.07
01/06/2022,13,2,N,LZ_SOUTH,LZ,28.05
01/06/2022,13,3,N,LZ_SOUTH,LZ,23.31
01/06/2022,13,4,N,LZ_SOUTH,LZ,23.57
01/06/2022,14,1,N,LZ_SOUTH,LZ,23.94
01/06/2022,14,2,N,LZ_SOUTH,LZ,24.71
01/06/2022,14,3,N,LZ_SOUTH,LZ,24.67
01/06/2022,14,4,N,LZ_SOUTH,LZ,24.71
01/06/2022,15,1,N,LZ_SOUTH,LZ,24.79
01/06/2022,15,2,N,LZ_SOUTH,LZ,24.48
01/06/2022,15,3,N,LZ_SOUTH,LZ,23.8
01/06/2022,15,4,N,LZ_SOUTH,LZ,23.0
01/06/2022,16,1,N,LZ_SOUTH,LZ,22.7
01/06/2022,16,2,N,LZ_SOUTH,LZ,22.69
01/06/2022,16,3,N,LZ_SOUTH,LZ,107.1
01/06/2022,16,4,N,LZ_SOUTH,LZ,64.46
01/06/2022,17,1,N,LZ_SOUTH,LZ,22.44
01/06/2022,17,2,N,LZ_SOUTH,LZ,22.65
01/06/2022,17,3,N,LZ_SOUTH,LZ,23.44
01/06/2022,17,4,N,LZ_SOUTH,LZ,24.96
01/06/2022,18,1,N,LZ_SOUTH,LZ,26.83
01/06/2022,18,2,N,LZ_SOUTH,LZ,34.57
01/06/2022,18,3,N,LZ_SOUTH,LZ,43.94
01/06/2022,18,4,N,LZ_SOUTH,LZ,65.21
01/06/2022,19,1,N,LZ_SOUTH,LZ,37.36
01/06/2022,19,2,N,LZ_SOUTH,LZ,38.67
01/06/2022,19,3,N,LZ_SOUTH,LZ,35.76
01/06/2022,19,4,N,LZ_SOUTH,LZ,35.3
01/06/2022,20,1,N,LZ_SOUTH,LZ,35.24
01/06/2022,20,2,N,LZ_SOUTH,LZ,32.73
01/06/2022,20,3,N,LZ_SOUTH,LZ,33.24
01/06/2022,20,4,N,LZ_SOUTH,LZ,32.2
01/06/2022,21,1,N,LZ_SOUTH,LZ,32.7
01/06/2022,21,2,N,LZ_SOUTH,LZ,31.68
01/06/2022,21,3,N,LZ_SOUTH,LZ,30.6
01/06/2022,21,4,N,LZ_SOUTH,LZ,30.41
01/06/2022,22,1,N,LZ_SOUTH,LZ,30.41
01/06/2022,22,2,N,LZ_SOUTH,LZ,31.28
01/06/2022,22,3,N,LZ_SOUTH,LZ,31.37
01/06/2022,22,4,N,LZ_SOUTH,LZ,21.69
01/06/2022,23,1,N,LZ_SOUTH,LZ,19.44
01/06/2022,23,2,N,LZ_SOUTH,LZ,18.47
01/06/2022,23,3,N,LZ_SOUTH,LZ,15.92
01/06/2022,23,4,N,LZ_SOUTH,LZ,16.12
01/06/2022,24,1,N,LZ_SOUTH,LZ,16.19
01/06/2022,24,2,N,LZ_SOUTH,LZ,20.94
01/06/2022,24,3,N,LZ_SOUTH,LZ,19.86
01/06/2022,24,4,N,LZ_SOUTH,LZ,19.96
01/07/2022,1,1,N,LZ_SOUTH,LZ,18.19
01/07/2022,1,2,N,LZ_SOUTH,LZ,20.1
01/07/2022,1,3,N,LZ_SOUTH,LZ,20.06
01/07/2022,1,4,N,LZ_SOUTH,LZ,20.86
01/07/2022,2,1,N,LZ_SOUTH,LZ,21.46
01/07/2022,2,2,N,LZ_SOUTH,LZ,23.59
01/07/2022,2,3,N,LZ_SOUTH,LZ,25.43
01/07/2022,2,4,N,LZ_SOUTH,LZ,26.43
01/07/2022,3,1,N,LZ_SOUTH,LZ,28.47
01/07/2022,3,2,N,LZ_SOUTH,LZ,29.04
01/07/2022,3,3,N,LZ_SOUTH,LZ,31.19
01/07/2022,3,4,N,LZ_SOUTH,LZ,33.0
01/07/2022,4,1,N,LZ_SOUTH,LZ,37.19
01/07/2022,4,2,N,LZ_SOUTH,LZ,35.68
01/07/2022,4,3,N,LZ_SOUTH,LZ,35.44
01/07/2022,4,4,N,LZ_SOUTH,LZ,40.43
01/07/2022,5,1,N,LZ_SOUTH,LZ,44.91
01/07/2022,5,2,N,LZ_SOUTH,LZ,43.41
01/07/2022,5,3,N,LZ_SOUTH,LZ,41.59
01/07/2022,5,4,N,LZ_SOUTH,LZ,38.5
01/07/2022,6,1,N,LZ_SOUTH,LZ,38.53
01/07/2022,6,2,N,LZ_SOUTH,LZ,34.89
01/07/2022,6,3,N,LZ_SOUTH,LZ,35.5
01/07/2022,6,4,N,LZ_SOUTH,LZ,61.58
01/07/2022,7,1,N,LZ_SOUTH,LZ,161.56
01/07/2022,7,2,N,LZ_SOUTH,LZ,138.01
01/07/2022,7,3,N,LZ_SOUTH,LZ,193.55
01/07/2022,7,4,N,LZ_SOUTH,LZ,267.49
01/07/2022,8,1,N,LZ_SOUTH,LZ,228.88
01/07/2022,8,2,N,LZ_SOUTH,LZ,193.42
01/07/2022,8,3,N,LZ_SOUTH,LZ,131.57
01/07/2022,8,4,N,LZ_SOUTH,LZ,131.53
01/07/2022,9,1,N,LZ_SOUTH,LZ,243.6
01/07/2022,9,2,N,LZ_SOUTH,LZ,111.19
01/07/2022,9,3,N,LZ_SOUTH,LZ,75.34
01/07/2022,9,4,N,LZ_SOUTH,LZ,42.15
01/07/2022,10,1,N,LZ_SOUTH,LZ,74.55
01/07/2022,10,2,N,LZ_SOUTH,LZ,66.33
01/07/2022,10,3,N,LZ_SOUTH,LZ,40.55
01/07/2022,10,4,N,LZ_SOUTH,LZ,43.24
01/07/2022,11,1,N,LZ_SOUTH,LZ,61.43
01/07/2022,11,2,N,LZ_SOUTH,LZ,66.74
01/07/2022,11,3,N,LZ_SOUTH,LZ,62.74
01/07/2022,11,4,N,LZ_SOUTH,LZ,51.5
01/07/2022,12,1,N,LZ_SOUTH,LZ,70.02
01/07/2022,12,2,N,LZ_SOUTH,LZ,79.37
01/07/2022,12,3,N,LZ_SOUTH,LZ,52.77
01/07/2022,12,4,N,LZ_SOUTH,LZ,38.43
01/07/2022,13,1,N,LZ_SOUTH,LZ,38.61
01/07/2022,13,2,N,LZ_SOUTH,LZ,40.08
01/07/2022,13,3,N,LZ_SOUTH,LZ,40.72
01/07/2022,13,4,N,LZ_SOUTH,LZ,38.91
01/07/2022,14,1,N,LZ_SOUTH,LZ,38.72
01/07/2022,14,2,N,LZ_SOUTH,LZ,62.8
01/07/2022,14,3,N,LZ_SOUTH,LZ,35.17
01/07/2022,14,4,N,LZ_SOUTH,LZ,36.88
01/07/2022,15,1,N,LZ_SOUTH,LZ,38.45
01/07/2022,15,2,N,LZ_SOUTH,LZ,40.96
01/07/2022,15,3,N,LZ_SOUTH,LZ,41.07
01/07/2022,15,4,N,LZ_SOUTH,LZ,24.43
01/07/2022,16,1,N,LZ_SOUTH,LZ,27.79
01/07/2022,16,2,N,LZ_SOUTH,LZ,34.74
01/07/2022,16,3,N,LZ_SOUTH,LZ,43.21
01/07/2022,16,4,N,LZ_SOUTH,LZ,40.58
01/07/2022,17,1,N,LZ_SOUTH,LZ,36.02
01/07/2022,17,2,N,LZ_SOUTH,LZ,44.19
01/07/2022,17,3,N,LZ_SOUTH,LZ,36.78
01/07/2022,17,4,N,LZ_SOUTH,LZ,64.65
01/07/2022,18,1,N,LZ_SOUTH,LZ,53.41
01/07/2022,18,2,N,LZ_SOUTH,LZ,333.94
01/07/2022,18,3,N,LZ_SOUTH,LZ,88.01
01/07/2022,18,4,N,LZ_SOUTH,LZ,72.5
01/07/2022,19,1,N,LZ_SOUTH,LZ,54.87
01/07/2022,19,2,N,LZ_SOUTH,LZ,37.78
01/07/2022,19,3,N,LZ_SOUTH,LZ,57.4
01/07/2022,19,4,N,LZ_SOUTH,LZ,56.07
01/07/2022,20,1,N,LZ_SOUTH,LZ,68.85
01/07/2022,20,2,N,LZ_SOUTH,LZ,73.85
01/07/2022,20,3,N,LZ_SOUTH,LZ,75.09
01/07/2022,20,4,N,LZ_SOUTH,LZ,36.41
01/07/2022,21,1,N,LZ_SOUTH,LZ,108.7
01/07/2022,21,2,N,LZ_SOUTH,LZ,47.98
01/07/2022,21,3,N,LZ_SOUTH,LZ,49.41
01/07/2022,21,4,N,LZ_SOUTH,LZ,45.15
01/07/2022,22,1,N,LZ_SOUTH,LZ,37.28
01/07/2022,22,2,N,LZ_SOUTH,LZ,75.01
01/07/2022,22,3,N,LZ_SOUTH,LZ,146.03
01/07/2022,22,4,N,LZ_SOUTH,LZ,88.19
01/07/2022,23,1,N,LZ_SOUTH,LZ,65.09
01/07/2022,23,2,N,LZ_SOUTH,LZ,65.81
01/07/2022,23,3,N,LZ_SOUTH,LZ,57.88
01/07/2022,23,4,N,LZ_SOUTH,LZ,48.65
01/07/2022,24,1,N,LZ_SOUTH,LZ,45.06
01/07/2022,24,2,N,LZ_SOUTH,LZ,28.62
01/07/2022,24,3,N,LZ_SOUTH,LZ,46.9
01/07/2022,24,4,N,LZ_SOUTH,LZ,31.01
01/08/2022,1,1,N,LZ_SOUTH,LZ,25.58
01/08/2022,1,2,N,LZ_SOUTH,LZ,27.57
01/08/2022,1,3,N,LZ_SOUTH,LZ,30.22
01/08/2022,1,4,N,LZ_SOUTH,LZ,32.02
01/08/2022,2,1,N,LZ_SOUTH,LZ,30.0
01/08/2022,2,2,N,LZ_SOUTH,LZ,27.13
01/08/2022,2,3,N,LZ_SOUTH,LZ,27.11
01/08/2022,2,4,N,LZ_SOUTH,LZ,26.86
01/08/2022,3,1,N,LZ_SOUTH,LZ,27.08
01/08/2022,3,2,N,LZ_SOUTH,LZ,26.53
01/08/2022,3,3,N,LZ_SOUTH,LZ,26.63
01/08/2022,3,4,N,LZ_SOUTH,LZ,26.62
01/08/2022,4,1,N,LZ_SOUTH,LZ,26.46
01/08/2022,4,2,N,LZ_SOUTH,LZ,26.38
01/08/2022,4,3,N,LZ_SOUTH,LZ,26.37
01/08/2022,4,4,N,LZ_SOUTH,LZ,26.53
01/08/2022,5,1,N,LZ_SOUTH,LZ,25.94
01/08/2022,5,2,N,LZ_SOUTH,LZ,26.17
01/08/2022,5,3,N,LZ_SOUTH,LZ,25.47
01/08/2022,5,4,N,LZ_SOUTH,LZ,34.55
01/08/2022,6,1,N,LZ_SOUTH,LZ,35.19
01/08/2022,6,2,N,LZ_SOUTH,LZ,26.11
01/08/2022,6,3,N,LZ_SOUTH,LZ,26.13
01/08/2022,6,4,N,LZ_SOUTH,LZ,35.59
01/08/2022,7,1,N,LZ_SOUTH,LZ,24.76
01/08/2022,7,2,N,LZ_SOUTH,LZ,23.89
01/08/2022,7,3,N,LZ_SOUTH,LZ,24.01
01/08/2022,7,4,N,LZ_SOUTH,LZ,24.18
01/08/2022,8,1,N,LZ_SOUTH,LZ,23.59
01/08/2022,8,2,N,LZ_SOUTH,LZ,24.14
01/08/2022,8,3,N,LZ_SOUTH,LZ,24.35
01/08/2022,8,4,N,LZ_SOUTH,LZ,24.1
01/08/2022,9,1,N,LZ_SOUTH,LZ,24.05
01/08/2022,9,2,N,LZ_SOUTH,LZ,25.49
01/08/2022,9,3,N,LZ_SOUTH,LZ,34.59
01/08/2022,9,4,N,LZ_SOUTH,LZ,26.48
01/08/2022,10,1,N,LZ_SOUTH,LZ,56.08
01/08/2022,10,2,N,LZ_SOUTH,LZ,51.0
01/08/2022,10,3,N,LZ_SOUTH,LZ,23.78
01/08/2022,10,4,N,LZ_SOUTH,LZ,25.39
01/08/2022,11,1,N,LZ_SOUTH,LZ,28.1
01/08/2022,11,2,N,LZ_SOUTH,LZ,26.69
01/08/2022,11,3,N,LZ_SOUTH,LZ,28.69
01/08/2022,11,4,N,LZ_SOUTH,LZ,26.09
01/08/2022,12,1,N,LZ_SOUTH,LZ,26.83
01/08/2022,12,2,N,LZ_SOUTH,LZ,26.74
01/08/2022,12,3,N,LZ_SOUTH,LZ,26.48
01/08/2022,12,4,N,LZ_SOUTH,LZ,26.66
01/08/2022,13,1,N,LZ_SOUTH,LZ,26.7
01/08/2022,13,2,N,LZ_SOUTH,LZ,26.92
01/08/2022,13,3,N,LZ_SOUTH,LZ,26.36
01/08/2022,13,4,N,LZ_SOUTH,LZ,26.41
01/08/2022,14,1,N,LZ_SOUTH,LZ,26.55
01/08/2022,14,2,N,LZ_SOUTH,LZ,26.59
01/08/2022,14,3,N,LZ_SOUTH,LZ,25.43
01/08/2022,14,4,N,LZ_SOUTH,LZ,26.38
01/08/2022,15,1,N,LZ_SOUTH,LZ,24.93
01/08/2022,15,2,N,LZ_SOUTH,LZ,24.51
01/08/2022,15,3,N,LZ_SOUTH,LZ,24.65
01/08/2022,15,4,N,LZ_SOUTH,LZ,23.08
01/08/2022,16,1,N,LZ_SOUTH,LZ,23.05
01/08/2022,16,2,N,LZ_SOUTH,LZ,21.91
01/08/2022,16,3,N,LZ_SOUTH,LZ,21.59
01/08/2022,16,4,N,LZ_SOUTH,LZ,21.54
01/08/2022,17,1,N,LZ_SOUTH,LZ,21.62
01/08/2022,17,2,N,LZ_SOUTH,LZ,22.3
01/08/2022,17,3,N,LZ_SOUTH,LZ,22.84
01/08/2022,17,4,N,LZ_SOUTH,LZ,24.9
01/08/2022,18,1,N,LZ_SOUTH,LZ,51.64
01/08/2022,18,2,N,LZ_SOUTH,LZ,51.31
01/08/2022,18,3,N,LZ_SOUTH,LZ,64.2
01/08/2022,18,4,N,LZ_SOUTH,LZ,361.14
01/08/2022,19,1,N,LZ_SOUTH,LZ,235.56
01/08/2022,19,2,N,LZ_SOUTH,LZ,56.05
01/08/2022,19,3,N,LZ_SOUTH,LZ,36.41
01/08/2022,19,4,N,LZ_SOUTH,LZ,33.84
01/08/2022,20,1,N,LZ_SOUTH,LZ,30.43
01/08/2022,20,2,N,LZ_SOUTH,LZ,28.51
01/08/2022,20,3,N,LZ_SOUTH,LZ,25.51
01/08/2022,20,4,N,LZ_SOUTH,LZ,25.76
01/08/2022,21,1,N,LZ_SOUTH,LZ,25.75
01/08/2022,21,2,N,LZ_SOUTH,LZ,25.06
01/08/2022,21,3,N,LZ_SOUTH,LZ,23.76
01/08/2022,21,4,N,LZ_SOUTH,LZ,22.81
01/08/2022,22,1,N,LZ_SOUTH,LZ,22.75
01/08/2022,22,2,N,LZ_SOUTH,LZ,21.99
01/08/2022,22,3,N,LZ_SOUTH,LZ,21.39
01/08/2022,22,4,N,LZ_SOUTH,LZ,20.1
01/08/2022,23,1,N,LZ_SOUTH,LZ,21.73
01/08/2022,23,2,N,LZ_SOUTH,LZ,22.42
01/08/2022,23,3,N,LZ_SOUTH,LZ,22.48
01/08/2022,23,4,N,LZ_SOUTH,LZ,21.48
01/08/2022,24,1,N,LZ_SOUTH,LZ,20.6
01/08/2022,24,2,N,LZ_SOUTH,LZ,20.54
01/08/2022,24,3,N,LZ_SOUTH,LZ,22.39
01/08/2022,24,4,N,LZ_SOUTH,LZ,22.49
01/09/2022,1,1,N,LZ_SOUTH,LZ,22.66
01/09/2022,1,2,N,LZ_SOUTH,LZ,22.55
01/09/2022,1,3,N,LZ_SOUTH,LZ,22.45
01/09/2022,1,4,N,LZ_SOUTH,LZ,22.48
01/09/2022,2,1,N,LZ_SOUTH,LZ,22.11
01/09/2022,2,2,N,LZ_SOUTH,LZ,19.69
01/09/2022,2,3,N,LZ_SOUTH,LZ,18.81
01/09/2022,2,4,N,LZ_SOUTH,LZ,18.66
01/09/2022,3,1,N,LZ_SOUTH,LZ,13.04
01/09/2022,3,2,N,LZ_SOUTH,LZ,4.71
01/09/2022,3,3,N,LZ_SOUTH,LZ,1.33
01/09/2022,3,4,N,LZ_SOUTH,LZ,0.0
01/09/2022,4,1,N,LZ_SOUTH,LZ,0.0
01/09/2022,4,2,N,LZ_SOUTH,LZ,0.71
01/09/2022,4,3,N,LZ_SOUTH,LZ,7.04
01/09/2022,4,4,N,LZ_SOUTH,LZ,0.02
01/09/2022,5,1,N,LZ_SOUTH,LZ,-0.04
01/09/2022,5,2,N,LZ_SOUTH,LZ,-0.13
01/09/2022,5,3,N,LZ_SOUTH,LZ,0.0
01/09/2022,5,4,N,LZ_SOUTH,LZ,-0.01
01/09/2022,6,1,N,LZ_SOUTH,LZ,-0.5
01/09/2022,6,2,N,LZ_SOUTH,LZ,4.52
01/09/2022,6,3,N,LZ_SOUTH,LZ,9.56
01/09/2022,6,4,N,LZ_SOUTH,LZ,10.75
01/09/2022,7,1,N,LZ_SOUTH,LZ,17.6
01/09/2022,7,2,N,LZ_SOUTH,LZ,13.55
01/09/2022,7,3,N,LZ_SOUTH,LZ,18.07
01/09/2022,7,4,N,LZ_SOUTH,LZ,17.67
01/09/2022,8,1,N,LZ_SOUTH,LZ,17.5
01/09/2022,8,2,N,LZ_SOUTH,LZ,17.09
01/09/2022,8,3,N,LZ_SOUTH,LZ,17.03
01/09/2022,8,4,N,LZ_SOUTH,LZ,15.23
01/09/2022,9,1,N,LZ_SOUTH,LZ,17.93
01/09/2022,9,2,N,LZ_SOUTH,LZ,18.26
01/09/2022,9,3,N,LZ_SOUTH,LZ,18.5
01/09/2022,9,4,N,LZ_SOUTH,LZ,18.56
01/09/2022,10,1,N,LZ_SOUTH,LZ,18.69
01/09/2022,10,2,N,LZ_SOUTH,LZ,21.59
01/09/2022,10,3,N,LZ_SOUTH,LZ,22.36
01/09/2022,10,4,N,LZ_SOUTH,LZ,22.64
01/09/2022,11,1,N,LZ_SOUTH,LZ,20.81
01/09/2022,11,2,N,LZ_SOUTH,LZ,21.08
01/09/2022,11,3,N,LZ_SOUTH,LZ,20.69
01/09/2022,11,4,N,LZ_SOUTH,LZ,20.61
01/09/2022,12,1,N,LZ_SOUTH,LZ,20.87
01/09/2022,12,2,N,LZ_SOUTH,LZ,20.2
01/09/2022,12,3,N,LZ_SOUTH,LZ,19.96
01/09/2022,12,4,N,LZ_SOUTH,LZ,21.36
01/09/2022,13,1,N,LZ_SOUTH,LZ,22.32
01/09/2022,13,2,N,LZ_SOUTH,LZ,23.22
01/09/2022,13,3,N,LZ_SOUTH,LZ,22.55
01/09/2022,13,4,N,LZ_SOUTH,LZ,22.32
01/09/2022,14,1,N,LZ_SOUTH,LZ,22.49
01/09/2022,14,2,N,LZ_SOUTH,LZ,23.94
01/09/2022,14,3,N,LZ_SOUTH,LZ,23.64
01/09/2022,14,4,N,LZ_SOUTH,LZ,24.63
01/09/2022,15,1,N,LZ_SOUTH,LZ,25.38
01/09/2022,15,2,N,LZ_SOUTH,LZ,24.09
01/09/2022,15,3,N,LZ_SOUTH,LZ,24.5
01/09/2022,15,4,N,LZ_SOUTH,LZ,23.8
01/09/2022,16,1,N,LZ_SOUTH,LZ,21.45
01/09/2022,16,2,N,LZ_SOUTH,LZ,21.58
01/09/2022,16,3,N,LZ_SOUTH,LZ,19.39
01/09/2022,16,4,N,LZ_SOUTH,LZ,19.49
01/09/2022,17,1,N,LZ_SOUTH,LZ,20.06
01/09/2022,17,2,N,LZ_SOUTH,LZ,21.12
01/09/2022,17,3,N,LZ_SOUTH,LZ,22.1
01/09/2022,17,4,N,LZ_SOUTH,LZ,22.79
01/09/2022,18,1,N,LZ_SOUTH,LZ,22.35
01/09/2022,18,2,N,LZ_SOUTH,LZ,22.79
01/09/2022,18,3,N,LZ_SOUTH,LZ,24.8
01/09/2022,18,4,N,LZ_SOUTH,LZ,30.85
01/09/2022,19,1,N,LZ_SOUTH,LZ,29.33
01/09/2022,19,2,N,LZ_SOUTH,LZ,27.68
01/09/2022,19,3,N,LZ_SOUTH,LZ,26.74
01/09/2022,19,4,N,LZ_SOUTH,LZ,25.9
01/09/2022,20,1,N,LZ_SOUTH,LZ,25.45
01/09/2022,20,2,N,LZ_SOUTH,LZ,25.32
01/09/2022,20,3,N,LZ_SOUTH,LZ,26.0
01/09/2022,20,4,N,LZ_SOUTH,LZ,25.53
01/09/2022,21,1,N,LZ_SOUTH,LZ,25.37
01/09/2022,21,2,N,LZ_SOUTH,LZ,25.67
01/09/2022,21,3,N,LZ_SOUTH,LZ,25.56
01/09/2022,21,4,N,LZ_SOUTH,LZ,25.35
01/09/2022,22,1,N,LZ_SOUTH,LZ,24.19
01/09/2022,22,2,N,LZ_SOUTH,LZ,22.85
01/09/2022,22,3,N,LZ_SOUTH,LZ,19.47
01/09/2022,22,4,N,LZ_SOUTH,LZ,14.11
01/09/2022,23,1,N,LZ_SOUTH,LZ,14.13
01/09/2022,23,2,N,LZ_SOUTH,LZ,13.99
01/09/2022,23,3,N,LZ_SOUTH,LZ,13.52
01/09/2022,23,4,N,LZ_SOUTH,LZ,12.94
01/09/2022,24,1,N,LZ_SOUTH,LZ,13.28
01/09/2022,24,2,N,LZ_SOUTH,LZ,12.48
01/09/2022,24,3,N,LZ_SOUTH,LZ,11.7
01/09/2022,24,4,N,LZ_SOUTH,LZ,10.01
01/10/2022,1,1,N,LZ_SOUTH,LZ,8.94
01/10/2022,1,2,N,LZ_SOUTH,LZ,9.4
01/10/2022,1,3,N,LZ_SOUTH,LZ,9.09
01/10/2022,1,4,N,LZ_SOUTH,LZ,8.59
01/10/2022,2,1,N,LZ_SOUTH,LZ,8.62
01/10/2022,2,2,N,LZ_SOUTH,LZ,8.7
01/10/2022,2,3,N,LZ_SOUTH,LZ,8.39
01/10/2022,2,4,N,LZ_SOUTH,LZ,9.4
01/10/2022,3,1,N,LZ_SOUTH,LZ,11.51
01/10/2022,3,2,N,LZ_SOUTH,LZ,11.85
01/10/2022,3,3,N,LZ_SOUTH,LZ,10.04
01/10/2022,3,4,N,LZ_SOUTH,LZ,9.61
01/10/2022,4,1,N,LZ_SOUTH,LZ,8.88
01/10/2022,4,2,N,LZ_SOUTH,LZ,9.16
